SD,owop,owgp,gwgp,gwop,county
2012-09-01,43988.0,36398.0,479301.0,4578.0,VICTORIA
2012-10-01,45155.0,43102.0,488600.0,4816.0,VICTORIA
2012-11-01,43025.0,37745.0,498936.0,4749.0,VICTORIA
2012-12-01,44457.0,53314.0,473355.0,5292.0,VICTORIA
2013-01-01,43387.0,43205.0,462544.0,4856.0,VICTORIA
2013-02-01,39502.0,39713.0,412669.0,4563.0,VICTORIA
2013-03-01,45737.0,47423.0,445375.0,5446.0,VICTORIA
2013-04-01,50059.0,49403.0,467542.0,5280.0,VICTORIA
2013-05-01,52388.0,53186.0,488279.0,5449.0,VICTORIA
2013-06-01,47373.0,47837.0,420203.0,4643.0,VICTORIA
2013-07-01,46229.0,49864.0,455895.0,5048.0,VICTORIA
2013-08-01,51933.0,54105.0,441175.0,4711.0,VICTORIA
2013-09-01,52685.0,61185.0,424159.0,5449.0,VICTORIA
2013-10-01,57071.0,67898.0,455723.0,5569.0,VICTORIA
2013-11-01,53444.0,58690.0,416576.0,5721.0,VICTORIA
2013-12-01,57233.0,53868.0,413433.0,6905.0,VICTORIA
2014-01-01,54627.0,46137.0,377829.0,6557.0,VICTORIA
2014-02-01,50296.0,45429.0,367035.0,5710.0,VICTORIA
2014-03-01,58153.0,64396.0,420070.0,6398.0,VICTORIA
2014-04-01,55747.0,77176.0,400235.0,6112.0,VICTORIA
2014-05-01,54535.0,76886.0,399257.0,6407.0,VICTORIA
2014-06-01,53774.0,78070.0,372575.0,5915.0,VICTORIA
2014-07-01,54536.0,80693.0,366136.0,5276.0,VICTORIA
2014-08-01,58035.0,95717.0,377121.0,5709.0,VICTORIA
2014-09-01,57308.0,90321.0,354436.0,5453.0,VICTORIA
2014-10-01,61733.0,83508.0,365548.0,5654.0,VICTORIA
2014-11-01,57626.0,87086.0,339272.0,5991.0,VICTORIA
2014-12-01,60981.0,79092.0,316639.0,4887.0,VICTORIA
2015-01-01,60545.0,75408.0,306084.0,4800.0,VICTORIA
2015-02-01,55451.0,57136.0,318632.0,4865.0,VICTORIA
2015-03-01,61598.0,53515.0,322729.0,5611.0,VICTORIA
2015-04-01,57199.0,58933.0,325396.0,4657.0,VICTORIA
2015-05-01,55111.0,54446.0,299794.0,4682.0,VICTORIA
2015-06-01,53950.0,45574.0,314688.0,4559.0,VICTORIA
2015-07-01,57025.0,55139.0,301805.0,4575.0,VICTORIA
2015-08-01,57880.0,51638.0,298643.0,4327.0,VICTORIA
2015-09-01,55784.0,51100.0,286461.0,4136.0,VICTORIA
2015-10-01,56878.0,58259.0,299179.0,4780.0,VICTORIA
2015-11-01,53669.0,51702.0,275449.0,4654.0,VICTORIA
2015-12-01,56805.0,53693.0,282674.0,5015.0,VICTORIA
2016-01-01,55188.0,56037.0,281934.0,5022.0,VICTORIA
2016-02-01,52006.0,52238.0,279008.0,4514.0,VICTORIA
2016-03-01,51532.0,49666.0,261210.0,5028.0,VICTORIA
2016-04-01,49438.0,43956.0,256150.0,4734.0,VICTORIA
2016-05-01,50944.0,42431.0,247478.0,5192.0,VICTORIA
2016-06-01,46851.0,38537.0,243513.0,4592.0,VICTORIA
2016-07-01,49532.0,73637.0,255761.0,4746.0,VICTORIA
2016-08-01,49479.0,98136.0,250373.0,5069.0,VICTORIA
2016-09-01,47954.0,100825.0,243981.0,5036.0,VICTORIA
2016-10-01,50138.0,97452.0,298182.0,5698.0,VICTORIA
2016-11-01,48823.0,86956.0,285394.0,5600.0,VICTORIA
2016-12-01,51496.0,84539.0,298642.0,6138.0,VICTORIA
2017-01-01,48076.0,56171.0,311848.0,5636.0,VICTORIA
1993-01-01,518.0,3223.0,88933.0,371.0,WALKER
1993-02-01,410.0,3259.0,79994.0,491.0,WALKER
1993-03-01,410.0,3341.0,103408.0,663.0,WALKER
1993-04-01,344.0,2844.0,97626.0,347.0,WALKER
1993-05-01,473.0,2422.0,93915.0,327.0,WALKER
1993-06-01,444.0,2546.0,86564.0,161.0,WALKER
1993-07-01,411.0,2972.0,91518.0,291.0,WALKER
1993-08-01,431.0,3403.0,87870.0,379.0,WALKER
1993-09-01,514.0,2909.0,94044.0,403.0,WALKER
1993-10-01,477.0,3303.0,105582.0,315.0,WALKER
1993-11-01,580.0,1661.0,87261.0,215.0,WALKER
1993-12-01,510.0,2496.0,95210.0,288.0,WALKER
1994-01-01,555.0,2558.0,84974.0,339.0,WALKER
1994-02-01,358.0,2235.0,85399.0,358.0,WALKER
1994-03-01,368.0,2430.0,93662.0,426.0,WALKER
1994-04-01,453.0,2615.0,80345.0,323.0,WALKER
1994-05-01,369.0,2799.0,61267.0,363.0,WALKER
1994-06-01,375.0,2474.0,70620.0,343.0,WALKER
1994-07-01,443.0,2656.0,69181.0,345.0,WALKER
1994-08-01,440.0,2176.0,70094.0,358.0,WALKER
1994-09-01,429.0,2651.0,65216.0,246.0,WALKER
1994-10-01,548.0,2463.0,69118.0,410.0,WALKER
1994-11-01,480.0,2037.0,78684.0,494.0,WALKER
1994-12-01,462.0,2201.0,80080.0,292.0,WALKER
1995-01-01,459.0,2667.0,96724.0,443.0,WALKER
1995-02-01,353.0,2244.0,98708.0,436.0,WALKER
1995-03-01,360.0,1864.0,63900.0,191.0,WALKER
1995-04-01,368.0,5716.0,77785.0,338.0,WALKER
1995-05-01,402.0,4766.0,86456.0,321.0,WALKER
1995-06-01,300.0,4030.0,80401.0,240.0,WALKER
1995-07-01,406.0,4077.0,83377.0,273.0,WALKER
1995-08-01,361.0,3273.0,80421.0,267.0,WALKER
1995-09-01,338.0,3635.0,78250.0,253.0,WALKER
1995-10-01,342.0,3195.0,76860.0,309.0,WALKER
1995-11-01,371.0,3394.0,74871.0,254.0,WALKER
1995-12-01,303.0,2145.0,71689.0,279.0,WALKER
1996-01-01,340.0,4458.0,88822.0,279.0,WALKER
1996-02-01,253.0,2387.0,77489.0,197.0,WALKER
1996-03-01,332.0,2446.0,94953.0,340.0,WALKER
1996-04-01,349.0,2558.0,86493.0,462.0,WALKER
1996-05-01,362.0,3240.0,91231.0,345.0,WALKER
1996-06-01,300.0,4917.0,79816.0,281.0,WALKER
1996-07-01,268.0,5333.0,57485.0,212.0,WALKER
1996-08-01,327.0,3554.0,35081.0,211.0,WALKER
1996-09-01,311.0,2759.0,23484.0,189.0,WALKER
1996-10-01,311.0,3198.0,24663.0,245.0,WALKER
1996-11-01,285.0,2647.0,24436.0,319.0,WALKER
1996-12-01,348.0,2781.0,23517.0,211.0,WALKER
1997-01-01,345.0,1832.0,32501.0,210.0,WALKER
1997-02-01,368.0,3527.0,28705.0,195.0,WALKER
1997-03-01,360.0,3086.0,29783.0,225.0,WALKER
1997-04-01,356.0,2888.0,27216.0,473.0,WALKER
1997-05-01,296.0,2689.0,21176.0,247.0,WALKER
1997-06-01,322.0,2491.0,16477.0,126.0,WALKER
1997-07-01,1584.0,2634.0,20448.0,153.0,WALKER
1997-08-01,430.0,5940.0,14060.0,89.0,WALKER
1997-09-01,1728.0,9428.0,19207.0,168.0,WALKER
1997-10-01,239.0,2877.0,20644.0,230.0,WALKER
1997-11-01,378.0,2497.0,18014.0,268.0,WALKER
1997-12-01,427.0,2434.0,18500.0,213.0,WALKER
1998-01-01,503.0,2922.0,21919.0,238.0,WALKER
1998-02-01,423.0,2541.0,18803.0,279.0,WALKER
1998-03-01,314.0,1819.0,21130.0,239.0,WALKER
1998-04-01,534.0,2901.0,21969.0,192.0,WALKER
1998-05-01,387.0,1667.0,18038.0,179.0,WALKER
1998-06-01,373.0,1501.0,22355.0,187.0,WALKER
1998-07-01,423.0,1748.0,96292.0,1915.0,WALKER
1998-08-01,448.0,2021.0,222820.0,3528.0,WALKER
1998-09-01,479.0,1901.0,185451.0,1983.0,WALKER
1998-10-01,465.0,2204.0,142612.0,1623.0,WALKER
1998-11-01,263.0,1514.0,108374.0,1360.0,WALKER
1998-12-01,299.0,1665.0,102279.0,1134.0,WALKER
1999-01-01,416.0,1489.0,186066.0,1957.0,WALKER
1999-02-01,288.0,1265.0,245910.0,2165.0,WALKER
1999-03-01,321.0,1025.0,152858.0,1381.0,WALKER
1999-04-01,274.0,1652.0,133821.0,1024.0,WALKER
1999-05-01,269.0,1585.0,122089.0,866.0,WALKER
1999-06-01,347.0,1123.0,122530.0,1034.0,WALKER
1999-07-01,359.0,1100.0,111106.0,935.0,WALKER
1999-08-01,308.0,1343.0,87067.0,659.0,WALKER
1999-09-01,339.0,1541.0,84069.0,604.0,WALKER
1999-10-01,341.0,2350.0,70779.0,518.0,WALKER
1999-11-01,348.0,1653.0,59715.0,368.0,WALKER
1999-12-01,335.0,1409.0,81509.0,494.0,WALKER
2000-01-01,331.0,1470.0,152901.0,1173.0,WALKER
2000-02-01,384.0,1278.0,83059.0,693.0,WALKER
2000-03-01,387.0,1333.0,44587.0,334.0,WALKER
2000-04-01,376.0,1591.0,38063.0,243.0,WALKER
2000-05-01,331.0,2150.0,24186.0,215.0,WALKER
2000-06-01,382.0,1509.0,37766.0,338.0,WALKER
2000-07-01,312.0,1890.0,40261.0,209.0,WALKER
2000-08-01,243.0,1557.0,33173.0,146.0,WALKER
2000-09-01,234.0,1444.0,30490.0,202.0,WALKER
2000-10-01,284.0,1224.0,16229.0,257.0,WALKER
2000-11-01,317.0,1105.0,18501.0,202.0,WALKER
2000-12-01,215.0,1140.0,17634.0,171.0,WALKER
2001-01-01,266.0,1988.0,34395.0,327.0,WALKER
2001-02-01,216.0,1082.0,51647.0,203.0,WALKER
2001-03-01,275.0,5646.0,38058.0,271.0,WALKER
2001-04-01,239.0,3718.0,43394.0,265.0,WALKER
2001-05-01,195.0,5990.0,51568.0,541.0,WALKER
2001-06-01,166.0,1560.0,143188.0,995.0,WALKER
2001-07-01,226.0,3112.0,217299.0,1557.0,WALKER
2001-08-01,156.0,1486.0,224091.0,1489.0,WALKER
2001-09-01,146.0,2229.0,132837.0,875.0,WALKER
2001-10-01,209.0,3526.0,100964.0,676.0,WALKER
2001-11-01,209.0,3130.0,83812.0,514.0,WALKER
2001-12-01,226.0,2893.0,85852.0,633.0,WALKER
2002-01-01,260.0,1840.0,66949.0,594.0,WALKER
2002-02-01,236.0,1741.0,60497.0,525.0,WALKER
2002-03-01,223.0,3051.0,93802.0,632.0,WALKER
2002-04-01,192.0,2060.0,378596.0,562.0,WALKER
2002-05-01,267.0,5881.0,205342.0,531.0,WALKER
2002-06-01,457.0,6419.0,116202.0,298.0,WALKER
2002-07-01,303.0,5663.0,105697.0,567.0,WALKER
2002-08-01,305.0,5859.0,95584.0,324.0,WALKER
2002-09-01,309.0,3595.0,76627.0,309.0,WALKER
2002-10-01,266.0,3360.0,529058.0,250.0,WALKER
2002-11-01,240.0,4597.0,492745.0,318.0,WALKER
2002-12-01,218.0,3856.0,363421.0,260.0,WALKER
2003-01-01,301.0,4151.0,489416.0,438.0,WALKER
2003-02-01,267.0,3638.0,310464.0,531.0,WALKER
2003-03-01,244.0,3797.0,286741.0,436.0,WALKER
2003-04-01,287.0,4105.0,232735.0,467.0,WALKER
2003-05-01,217.0,3975.0,216910.0,483.0,WALKER
2003-06-01,265.0,3802.0,182589.0,397.0,WALKER
2003-07-01,241.0,4189.0,186058.0,322.0,WALKER
2003-08-01,213.0,3258.0,174491.0,324.0,WALKER
2003-09-01,220.0,2642.0,156974.0,295.0,WALKER
2003-10-01,213.0,4272.0,147560.0,317.0,WALKER
2003-11-01,277.0,4076.0,142853.0,409.0,WALKER
2003-12-01,305.0,3535.0,131853.0,333.0,WALKER
2004-01-01,229.0,3430.0,150613.0,327.0,WALKER
2004-02-01,243.0,3270.0,139179.0,436.0,WALKER
2004-03-01,210.0,2854.0,82293.0,229.0,WALKER
2004-04-01,229.0,2795.0,79599.0,315.0,WALKER
2004-05-01,259.0,2882.0,109925.0,386.0,WALKER
2004-06-01,291.0,3671.0,136224.0,292.0,WALKER
2004-07-01,252.0,3371.0,139626.0,366.0,WALKER
2004-08-01,245.0,3603.0,135642.0,274.0,WALKER
2004-09-01,284.0,3400.0,112793.0,305.0,WALKER
2004-10-01,219.0,3580.0,108157.0,256.0,WALKER
2004-11-01,244.0,3522.0,105728.0,308.0,WALKER
2004-12-01,286.0,3145.0,89159.0,362.0,WALKER
2005-01-01,294.0,3599.0,86893.0,360.0,WALKER
2005-02-01,329.0,3163.0,89252.0,128.0,WALKER
2005-03-01,337.0,3356.0,106764.0,252.0,WALKER
2005-04-01,213.0,3252.0,104308.0,216.0,WALKER
2005-05-01,233.0,3282.0,109390.0,273.0,WALKER
2005-06-01,281.0,727.0,103944.0,205.0,WALKER
2005-07-01,219.0,1295.0,100625.0,174.0,WALKER
2005-08-01,229.0,1692.0,100176.0,216.0,WALKER
2005-09-01,213.0,1318.0,90914.0,177.0,WALKER
2005-10-01,250.0,4267.0,83876.0,314.0,WALKER
2005-11-01,268.0,3864.0,87332.0,319.0,WALKER
2005-12-01,218.0,3174.0,107395.0,256.0,WALKER
2006-01-01,225.0,3111.0,86793.0,218.0,WALKER
2006-02-01,189.0,2694.0,111895.0,547.0,WALKER
2006-03-01,185.0,3358.0,121718.0,147.0,WALKER
2006-04-01,638.0,13286.0,116544.0,162.0,WALKER
2006-05-01,412.0,13714.0,110514.0,235.0,WALKER
2006-06-01,207.0,2374.0,117125.0,298.0,WALKER
2006-07-01,172.0,2698.0,134318.0,175.0,WALKER
2006-08-01,207.0,2782.0,123654.0,108.0,WALKER
2006-09-01,221.0,2778.0,123833.0,545.0,WALKER
2006-10-01,195.0,3245.0,125877.0,1002.0,WALKER
2006-11-01,189.0,2716.0,97272.0,226.0,WALKER
2006-12-01,242.0,2605.0,91332.0,121.0,WALKER
2007-01-01,164.0,649.0,91400.0,203.0,WALKER
2007-02-01,174.0,457.0,82639.0,285.0,WALKER
2007-03-01,183.0,736.0,85814.0,195.0,WALKER
2007-04-01,169.0,300.0,86189.0,271.0,WALKER
2007-05-01,186.0,122.0,87258.0,218.0,WALKER
2007-06-01,146.0,471.0,86669.0,193.0,WALKER
2007-07-01,129.0,346.0,91485.0,159.0,WALKER
2007-08-01,152.0,736.0,86564.0,308.0,WALKER
2007-09-01,156.0,191.0,61354.0,167.0,WALKER
2007-10-01,162.0,1.0,91877.0,229.0,WALKER
2007-11-01,204.0,454.0,84315.0,162.0,WALKER
2007-12-01,142.0,203.0,89516.0,280.0,WALKER
2008-01-01,128.0,875.0,83654.0,168.0,WALKER
2008-02-01,131.0,367.0,72343.0,236.0,WALKER
2008-03-01,157.0,500.0,65693.0,190.0,WALKER
2008-04-01,196.0,145.0,67007.0,184.0,WALKER
2008-05-01,215.0,1.0,62294.0,81.0,WALKER
2008-06-01,142.0,6.0,57686.0,95.0,WALKER
2008-07-01,119.0,74.0,60802.0,188.0,WALKER
2008-08-01,115.0,306.0,73951.0,108.0,WALKER
2008-09-01,122.0,1.0,67878.0,34.0,WALKER
2008-10-01,161.0,1.0,85118.0,52.0,WALKER
2008-11-01,133.0,1.0,72166.0,79.0,WALKER
2008-12-01,182.0,1.0,70612.0,1.0,WALKER
2009-01-01,123.0,1.0,68561.0,128.0,WALKER
2009-02-01,97.0,1.0,63596.0,280.0,WALKER
2009-03-01,124.0,1.0,74354.0,195.0,WALKER
2009-04-01,105.0,1.0,70204.0,172.0,WALKER
2009-05-01,166.0,1.0,67794.0,157.0,WALKER
2009-06-01,194.0,1.0,65722.0,123.0,WALKER
2009-07-01,180.0,1.0,73166.0,168.0,WALKER
2009-08-01,153.0,1.0,67451.0,125.0,WALKER
2009-09-01,127.0,1.0,57525.0,155.0,WALKER
2009-10-01,146.0,1.0,66533.0,115.0,WALKER
2009-11-01,154.0,1.0,64880.0,27.0,WALKER
2009-12-01,162.0,1.0,72507.0,287.0,WALKER
2010-01-01,122.0,1.0,75035.0,115.0,WALKER
2010-02-01,141.0,1.0,62180.0,116.0,WALKER
2010-03-01,155.0,1.0,64671.0,229.0,WALKER
2010-04-01,135.0,1.0,62365.0,83.0,WALKER
2010-05-01,157.0,1.0,58885.0,173.0,WALKER
2010-06-01,120.0,1.0,54246.0,44.0,WALKER
2010-07-01,125.0,1.0,59535.0,138.0,WALKER
2010-08-01,124.0,1.0,58932.0,299.0,WALKER
2010-09-01,150.0,1.0,57360.0,84.0,WALKER
2010-10-01,137.0,1.0,62113.0,140.0,WALKER
2010-11-01,167.0,1.0,58418.0,117.0,WALKER
2010-12-01,117.0,1.0,66086.0,185.0,WALKER
2011-01-01,164.0,1.0,65456.0,105.0,WALKER
2011-02-01,164.0,1.0,55797.0,70.0,WALKER
2011-03-01,178.0,1.0,61974.0,132.0,WALKER
2011-04-01,158.0,1.0,58268.0,135.0,WALKER
2011-05-01,131.0,1.0,55005.0,123.0,WALKER
2011-06-01,99.0,1.0,51098.0,116.0,WALKER
2011-07-01,152.0,1.0,45728.0,97.0,WALKER
2011-08-01,76.0,1.0,49989.0,63.0,WALKER
2011-09-01,139.0,1.0,46711.0,74.0,WALKER
2011-10-01,130.0,1.0,49894.0,93.0,WALKER
2011-11-01,119.0,1.0,49155.0,76.0,WALKER
2011-12-01,167.0,1.0,53290.0,144.0,WALKER
2012-01-01,142.0,1.0,49908.0,205.0,WALKER
2012-02-01,121.0,1.0,45444.0,216.0,WALKER
2012-03-01,133.0,1.0,46772.0,188.0,WALKER
2012-04-01,135.0,1.0,46419.0,195.0,WALKER
2012-05-01,135.0,1.0,44154.0,254.0,WALKER
2012-06-01,126.0,1.0,36360.0,185.0,WALKER
2012-07-01,140.0,1.0,68360.0,147.0,WALKER
2012-08-01,163.0,1.0,64672.0,1368.0,WALKER
2012-09-01,176.0,1.0,59300.0,2330.0,WALKER
2012-10-01,129.0,1.0,50905.0,498.0,WALKER
2012-11-01,139.0,1.0,49031.0,456.0,WALKER
2012-12-01,688.0,8432.0,43908.0,450.0,WALKER
2013-01-01,8226.0,35847.0,50381.0,489.0,WALKER
2013-02-01,6135.0,63416.0,43441.0,387.0,WALKER
2013-03-01,6454.0,63551.0,47135.0,407.0,WALKER
2013-04-01,5563.0,53974.0,92321.0,612.0,WALKER
2013-05-01,8420.0,67846.0,164758.0,964.0,WALKER
2013-06-01,6343.0,60612.0,140193.0,1299.0,WALKER
2013-07-01,6031.0,44731.0,137128.0,1167.0,WALKER
2013-08-01,6610.0,31641.0,146300.0,1229.0,WALKER
2013-09-01,6273.0,45272.0,113881.0,969.0,WALKER
2013-10-01,4914.0,98911.0,118772.0,1334.0,WALKER
2013-11-01,4148.0,104397.0,105490.0,1236.0,WALKER
2013-12-01,4364.0,120159.0,111131.0,1087.0,WALKER
2014-01-01,5658.0,63125.0,96624.0,1109.0,WALKER
2014-02-01,3365.0,58897.0,75558.0,1074.0,WALKER
2014-03-01,4124.0,100568.0,80354.0,1054.0,WALKER
2014-04-01,4343.0,85089.0,80948.0,1208.0,WALKER
2014-05-01,3457.0,80570.0,75089.0,1265.0,WALKER
2014-06-01,3490.0,76814.0,47510.0,877.0,WALKER
2014-07-01,6720.0,141576.0,186136.0,5996.0,WALKER
2014-08-01,4900.0,116014.0,398692.0,11698.0,WALKER
2014-09-01,7016.0,153899.0,100695.0,2127.0,WALKER
2014-10-01,5340.0,154760.0,81778.0,1132.0,WALKER
2014-11-01,4690.0,157586.0,68674.0,1058.0,WALKER
2014-12-01,4688.0,171545.0,71415.0,1039.0,WALKER
2015-01-01,4072.0,153702.0,180815.0,6326.0,WALKER
2015-02-01,3490.0,131274.0,263236.0,15074.0,WALKER
2015-03-01,3830.0,148821.0,212421.0,9257.0,WALKER
2015-04-01,2586.0,114350.0,213819.0,9437.0,WALKER
2015-05-01,2687.0,112994.0,264535.0,11324.0,WALKER
2015-06-01,2636.0,118134.0,312511.0,12383.0,WALKER
2015-07-01,2260.0,108320.0,318545.0,10776.0,WALKER
2015-08-01,2452.0,114616.0,292717.0,10483.0,WALKER
2015-09-01,2277.0,116914.0,233294.0,8149.0,WALKER
2015-10-01,2225.0,113961.0,236592.0,9169.0,WALKER
2015-11-01,3330.0,139239.0,197159.0,7720.0,WALKER
2015-12-01,2493.0,89670.0,185397.0,7226.0,WALKER
2016-01-01,1938.0,62005.0,168381.0,7455.0,WALKER
2016-02-01,1858.0,99874.0,147031.0,6713.0,WALKER
2016-03-01,1315.0,116086.0,150326.0,6172.0,WALKER
2016-04-01,1390.0,96594.0,142470.0,6009.0,WALKER
2016-05-01,1395.0,87088.0,136937.0,5937.0,WALKER
2016-06-01,1454.0,75537.0,130539.0,5198.0,WALKER
2016-07-01,1157.0,34484.0,125028.0,5123.0,WALKER
2016-08-01,1708.0,95300.0,130836.0,5409.0,WALKER
2016-09-01,1410.0,77281.0,118594.0,4989.0,WALKER
2016-10-01,1252.0,70263.0,101471.0,3588.0,WALKER
2016-11-01,1054.0,62119.0,104934.0,3656.0,WALKER
2016-12-01,917.0,46041.0,109723.0,4295.0,WALKER
2017-01-01,907.0,21199.0,103248.0,4078.0,WALKER
1993-01-01,5440.0,904.0,1673827.0,392.0,WALLER
1993-02-01,3624.0,780.0,1439109.0,343.0,WALLER
1993-03-01,5106.0,1376.0,1500810.0,325.0,WALLER
1993-04-01,4898.0,1598.0,1442081.0,274.0,WALLER
1993-05-01,5075.0,1354.0,1541493.0,246.0,WALLER
1993-06-01,5657.0,1771.0,1398618.0,332.0,WALLER
1993-07-01,6619.0,1786.0,1471564.0,210.0,WALLER
1993-08-01,7156.0,1557.0,1433409.0,199.0,WALLER
1993-09-01,5034.0,1299.0,1378959.0,256.0,WALLER
1993-10-01,5358.0,1175.0,1417715.0,213.0,WALLER
1993-11-01,6848.0,1505.0,1281718.0,257.0,WALLER
1993-12-01,6441.0,1319.0,1403227.0,327.0,WALLER
1994-01-01,5985.0,2412.0,1330058.0,146.0,WALLER
1994-02-01,5142.0,822.0,1206575.0,161.0,WALLER
1994-03-01,5927.0,970.0,1394623.0,229.0,WALLER
1994-04-01,6327.0,1003.0,1319224.0,200.0,WALLER
1994-05-01,5405.0,858.0,1287288.0,171.0,WALLER
1994-06-01,7199.0,1011.0,1264955.0,199.0,WALLER
1994-07-01,6174.0,5223.0,1280962.0,165.0,WALLER
1994-08-01,5800.0,6025.0,1201962.0,195.0,WALLER
1994-09-01,6426.0,4223.0,1140828.0,128.0,WALLER
1994-10-01,4704.0,2409.0,1177108.0,323.0,WALLER
1994-11-01,5175.0,863.0,1147303.0,247.0,WALLER
1994-12-01,5977.0,1037.0,1215268.0,257.0,WALLER
1995-01-01,5437.0,1298.0,1177283.0,291.0,WALLER
1995-02-01,4582.0,953.0,993202.0,162.0,WALLER
1995-03-01,5223.0,932.0,1110259.0,203.0,WALLER
1995-04-01,4170.0,749.0,1046179.0,194.0,WALLER
1995-05-01,5611.0,992.0,1037932.0,178.0,WALLER
1995-06-01,4213.0,1019.0,987295.0,157.0,WALLER
1995-07-01,4934.0,3170.0,1083230.0,156.0,WALLER
1995-08-01,4849.0,2865.0,1070404.0,88.0,WALLER
1995-09-01,4711.0,2512.0,1005641.0,119.0,WALLER
1995-10-01,4746.0,2539.0,1008709.0,158.0,WALLER
1995-11-01,3265.0,1697.0,932286.0,131.0,WALLER
1995-12-01,4389.0,1357.0,960398.0,173.0,WALLER
1996-01-01,4372.0,1819.0,941117.0,236.0,WALLER
1996-02-01,4211.0,1837.0,864828.0,65.0,WALLER
1996-03-01,4585.0,1707.0,924628.0,140.0,WALLER
1996-04-01,2885.0,1950.0,891441.0,139.0,WALLER
1996-05-01,4070.0,1940.0,948995.0,70.0,WALLER
1996-06-01,3194.0,1276.0,879471.0,146.0,WALLER
1996-07-01,3743.0,1911.0,937015.0,89.0,WALLER
1996-08-01,3255.0,932.0,922538.0,87.0,WALLER
1996-09-01,3566.0,1799.0,861070.0,114.0,WALLER
1996-10-01,4837.0,1577.0,858253.0,137.0,WALLER
1996-11-01,6713.0,1351.0,834761.0,102.0,WALLER
1996-12-01,7080.0,473.0,858274.0,151.0,WALLER
1997-01-01,7274.0,1990.0,812701.0,142.0,WALLER
1997-02-01,6436.0,1441.0,754021.0,126.0,WALLER
1997-03-01,6849.0,1371.0,843781.0,125.0,WALLER
1997-04-01,4824.0,812.0,826766.0,256.0,WALLER
1997-05-01,6232.0,1060.0,873127.0,21.0,WALLER
1997-06-01,7672.0,2033.0,802722.0,112.0,WALLER
1997-07-01,8429.0,1977.0,839051.0,92.0,WALLER
1997-08-01,7705.0,1878.0,860738.0,91.0,WALLER
1997-09-01,7775.0,649.0,815193.0,68.0,WALLER
1997-10-01,7724.0,1535.0,854243.0,95.0,WALLER
1997-11-01,8380.0,1264.0,773922.0,194.0,WALLER
1997-12-01,9667.0,1073.0,786645.0,149.0,WALLER
1998-01-01,8486.0,1367.0,772106.0,93.0,WALLER
1998-02-01,7852.0,943.0,725747.0,101.0,WALLER
1998-03-01,9454.0,1140.0,797070.0,76.0,WALLER
1998-04-01,9891.0,1130.0,753132.0,157.0,WALLER
1998-05-01,9285.0,528.0,871297.0,106.0,WALLER
1998-06-01,9700.0,699.0,797208.0,115.0,WALLER
1998-07-01,15489.0,762.0,789680.0,56.0,WALLER
1998-08-01,20554.0,909.0,780193.0,78.0,WALLER
1998-09-01,19275.0,583.0,785358.0,92.0,WALLER
1998-10-01,19748.0,264.0,791747.0,94.0,WALLER
1998-11-01,23687.0,246.0,722842.0,99.0,WALLER
1998-12-01,16319.0,538.0,698347.0,93.0,WALLER
1999-01-01,21254.0,1729.0,701438.0,124.0,WALLER
1999-02-01,25851.0,2219.0,630522.0,116.0,WALLER
1999-03-01,31626.0,2352.0,694560.0,95.0,WALLER
1999-04-01,30527.0,2179.0,664772.0,208.0,WALLER
1999-05-01,57851.0,2617.0,651135.0,65.0,WALLER
1999-06-01,88309.0,3470.0,617338.0,79.0,WALLER
1999-07-01,120171.0,18856.0,619783.0,88.0,WALLER
1999-08-01,146002.0,1504.0,618567.0,73.0,WALLER
1999-09-01,161220.0,796.0,587959.0,68.0,WALLER
1999-10-01,162488.0,2267.0,577581.0,99.0,WALLER
1999-11-01,147239.0,14087.0,572544.0,60.0,WALLER
1999-12-01,146023.0,17024.0,588743.0,105.0,WALLER
2000-01-01,129498.0,17629.0,577231.0,88.0,WALLER
2000-02-01,128409.0,23295.0,679342.0,71.0,WALLER
2000-03-01,126134.0,22161.0,736520.0,90.0,WALLER
2000-04-01,126281.0,30361.0,708068.0,100.0,WALLER
2000-05-01,124171.0,4735.0,744019.0,250.0,WALLER
2000-06-01,116409.0,12708.0,695328.0,59.0,WALLER
2000-07-01,109579.0,17699.0,665820.0,83.0,WALLER
2000-08-01,100073.0,28759.0,650449.0,52.0,WALLER
2000-09-01,101256.0,24557.0,613447.0,93.0,WALLER
2000-10-01,78028.0,35828.0,639368.0,65.0,WALLER
2000-11-01,85929.0,49848.0,607620.0,152.0,WALLER
2000-12-01,94200.0,73549.0,617205.0,120.0,WALLER
2001-01-01,95160.0,58075.0,622561.0,1.0,WALLER
2001-02-01,91141.0,30844.0,547966.0,58.0,WALLER
2001-03-01,95132.0,36113.0,597413.0,14.0,WALLER
2001-04-01,88335.0,23700.0,558549.0,145.0,WALLER
2001-05-01,96792.0,15050.0,583637.0,481.0,WALLER
2001-06-01,89101.0,22243.0,566593.0,877.0,WALLER
2001-07-01,104152.0,14907.0,576970.0,90.0,WALLER
2001-08-01,92032.0,11076.0,571644.0,270.0,WALLER
2001-09-01,84037.0,10162.0,480653.0,165.0,WALLER
2001-10-01,100287.0,7682.0,564830.0,223.0,WALLER
2001-11-01,79274.0,8526.0,527697.0,316.0,WALLER
2001-12-01,82947.0,8414.0,487761.0,519.0,WALLER
2002-01-01,92802.0,5609.0,483942.0,71.0,WALLER
2002-02-01,68603.0,5429.0,505122.0,21.0,WALLER
2002-03-01,74957.0,13449.0,677833.0,1486.0,WALLER
